Model,CLS,CTX,HYB,Tokens,Window,Rank,Language,MeanSim,Family
xlmr,true,true,false,200,2,14,mos,0.9954,Gur
xlmr,true,true,false,200,2,15,kin,0.9953,Bantu
xlmr,true,true,false,200,2,16,luo,0.9951,Nilotic
xlmr,true,true,false,200,2,17,bbj,0.9951,Bantu
xlmr,true,true,false,200,2,18,ibo,0.9951,Volta-Niger
xlmr,true,true,false,200,2,19,nya,0.9946,Bantu
xlmr,true,true,false,200,2,20,fon,0.9937,Kwa
xlmr,false,false,false,300,1,1,lug,0.9995,Bantu
xlmr,false,false,false,300,1,2,kin,0.9994,Bantu
xlmr,false,false,false,300,1,3,luo,0.9994,Nilotic
xlmr,false,false,false,300,1,4,twi,0.9994,Kwa
xlmr,false,false,false,300,1,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,300,1,6,tsn,0.9993,Bantu
xlmr,false,false,false,300,1,7,swa,0.9991,Bantu
xlmr,false,false,false,300,1,8,nya,0.999,Bantu
xlmr,false,false,false,300,1,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,300,1,10,pcm,0.9989,English Creole
xlmr,false,false,false,300,1,11,zul,0.9989,Bantu
xlmr,false,false,false,300,1,12,sna,0.9989,Bantu
xlmr,false,false,false,300,1,13,xho,0.9989,Bantu
xlmr,false,false,false,300,1,14,ewe,0.9988,Kwa
xlmr,false,false,false,300,1,15,hau,0.9988,Chadic
xlmr,false,false,false,300,1,16,bam,0.9987,Mande
xlmr,false,false,false,300,1,17,bbj,0.9987,Bantu
xlmr,false,false,false,300,1,18,yor,0.9987,Volta-Niger
xlmr,false,false,false,300,1,19,mos,0.9986,Gur
xlmr,false,false,false,300,1,20,fon,0.9986,Kwa
xlmr,false,false,false,300,0,1,lug,0.9995,Bantu
xlmr,false,false,false,300,0,2,kin,0.9994,Bantu
xlmr,false,false,false,300,0,3,luo,0.9994,Nilotic
xlmr,false,false,false,300,0,4,twi,0.9994,Kwa
xlmr,false,false,false,300,0,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,300,0,6,tsn,0.9993,Bantu
xlmr,false,false,false,300,0,7,swa,0.9991,Bantu
xlmr,false,false,false,300,0,8,nya,0.999,Bantu
xlmr,false,false,false,300,0,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,300,0,10,pcm,0.9989,English Creole
xlmr,false,false,false,300,0,11,zul,0.9989,Bantu
xlmr,false,false,false,300,0,12,sna,0.9989,Bantu
xlmr,false,false,false,300,0,13,xho,0.9989,Bantu
xlmr,false,false,false,300,0,14,ewe,0.9988,Kwa
xlmr,false,false,false,300,0,15,hau,0.9988,Chadic
xlmr,false,false,false,300,0,16,bam,0.9987,Mande
xlmr,false,false,false,300,0,17,bbj,0.9987,Bantu
xlmr,false,false,false,300,0,18,yor,0.9987,Volta-Niger
xlmr,false,false,false,300,0,19,mos,0.9986,Gur
xlmr,false,false,false,300,0,20,fon,0.9986,Kwa
xlmr,false,false,false,200,1,1,lug,0.9995,Bantu
xlmr,false,false,false,200,1,2,kin,0.9994,Bantu
xlmr,false,false,false,200,1,3,luo,0.9994,Nilotic
xlmr,false,false,false,200,1,4,ibo,0.9993,Volta-Niger
xlmr,false,false,false,200,1,5,twi,0.9993,Kwa
xlmr,false,false,false,200,1,6,tsn,0.9993,Bantu
xlmr,false,false,false,200,1,7,swa,0.9992,Bantu
xlmr,false,false,false,200,1,8,nya,0.999,Bantu
xlmr,false,false,false,200,1,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,200,1,10,zul,0.9989,Bantu
xlmr,false,false,false,200,1,11,pcm,0.9989,English Creole
xlmr,false,false,false,200,1,12,ewe,0.9989,Kwa
xlmr,false,false,false,200,1,13,sna,0.9989,Bantu
xlmr,false,false,false,200,1,14,xho,0.9988,Bantu
xlmr,false,false,false,200,1,15,bam,0.9988,Mande
xlmr,false,false,false,200,1,16,hau,0.9987,Chadic
xlmr,false,false,false,200,1,17,mos,0.9987,Gur
xlmr,false,false,false,200,1,18,bbj,0.9987,Bantu
xlmr,false,false,false,200,1,19,yor,0.9986,Volta-Niger
xlmr,false,false,false,200,1,20,fon,0.9986,Kwa
xlmr,false,false,false,500,2,1,lug,0.9996,Bantu
xlmr,false,false,false,500,2,2,kin,0.9994,Bantu
xlmr,false,false,false,500,2,3,luo,0.9994,Nilotic
xlmr,false,false,false,500,2,4,twi,0.9993,Kwa
xlmr,false,false,false,500,2,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,500,2,6,swa,0.9991,Bantu
xlmr,false,false,false,500,2,7,wol,0.999,Atlantic-Congo
xlmr,false,false,false,500,2,8,nya,0.999,Bantu
xlmr,false,false,false,500,2,9,tsn,0.999,Bantu
xlmr,false,false,false,500,2,10,sna,0.999,Bantu
xlmr,false,false,false,500,2,11,xho,0.9989,Bantu
xlmr,false,false,false,500,2,12,ewe,0.9989,Kwa
xlmr,false,false,false,500,2,13,zul,0.9989,Bantu
xlmr,false,false,false,500,2,14,pcm,0.9989,English Creole
xlmr,false,false,false,500,2,15,hau,0.9989,Chadic
xlmr,false,false,false,500,2,16,mos,0.9988,Gur
xlmr,false,false,false,500,2,17,fon,0.9988,Kwa
xlmr,false,false,false,500,2,18,bam,0.9987,Mande
xlmr,false,false,false,500,2,19,yor,0.9987,Volta-Niger
xlmr,false,false,false,500,2,20,bbj,0.9987,Bantu
xlmr,false,false,false,400,3,1,lug,0.9996,Bantu
xlmr,false,false,false,400,3,2,kin,0.9994,Bantu
xlmr,false,false,false,400,3,3,luo,0.9994,Nilotic
xlmr,false,false,false,400,3,4,twi,0.9993,Kwa
xlmr,false,false,false,400,3,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,400,3,6,tsn,0.9992,Bantu
xlmr,false,false,false,400,3,7,swa,0.9991,Bantu
xlmr,false,false,false,400,3,8,nya,0.999,Bantu
xlmr,false,false,false,400,3,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,400,3,10,xho,0.999,Bantu
xlmr,false,false,false,400,3,11,sna,0.999,Bantu
xlmr,false,false,false,400,3,12,zul,0.9989,Bantu
xlmr,false,false,false,400,3,13,pcm,0.9989,English Creole
xlmr,false,false,false,400,3,14,ewe,0.9989,Kwa
xlmr,false,false,false,400,3,15,hau,0.9989,Chadic
xlmr,false,false,false,400,3,16,mos,0.9988,Gur
xlmr,false,false,false,400,3,17,bam,0.9987,Mande
xlmr,false,false,false,400,3,18,fon,0.9987,Kwa
xlmr,false,false,false,400,3,19,bbj,0.9987,Bantu
xlmr,false,false,false,400,3,20,yor,0.9987,Volta-Niger
xlmr,false,false,false,200,0,1,lug,0.9995,Bantu
xlmr,false,false,false,200,0,2,kin,0.9994,Bantu
xlmr,false,false,false,200,0,3,luo,0.9994,Nilotic
xlmr,false,false,false,200,0,4,ibo,0.9993,Volta-Niger
xlmr,false,false,false,200,0,5,twi,0.9993,Kwa
xlmr,false,false,false,200,0,6,tsn,0.9993,Bantu
xlmr,false,false,false,200,0,7,swa,0.9992,Bantu
xlmr,false,false,false,200,0,8,nya,0.999,Bantu
xlmr,false,false,false,200,0,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,200,0,10,zul,0.9989,Bantu
xlmr,false,false,false,200,0,11,pcm,0.9989,English Creole
xlmr,false,false,false,200,0,12,ewe,0.9989,Kwa
xlmr,false,false,false,200,0,13,sna,0.9989,Bantu
xlmr,false,false,false,200,0,14,xho,0.9988,Bantu
xlmr,false,false,false,200,0,15,bam,0.9988,Mande
xlmr,false,false,false,200,0,16,hau,0.9987,Chadic
xlmr,false,false,false,200,0,17,mos,0.9987,Gur
xlmr,false,false,false,200,0,18,bbj,0.9987,Bantu
xlmr,false,false,false,200,0,19,yor,0.9986,Volta-Niger
xlmr,false,false,false,200,0,20,fon,0.9986,Kwa
xlmr,false,false,false,400,0,1,lug,0.9996,Bantu
xlmr,false,false,false,400,0,2,kin,0.9994,Bantu
xlmr,false,false,false,400,0,3,luo,0.9994,Nilotic
xlmr,false,false,false,400,0,4,twi,0.9993,Kwa
xlmr,false,false,false,400,0,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,400,0,6,tsn,0.9992,Bantu
xlmr,false,false,false,400,0,7,swa,0.9991,Bantu
xlmr,false,false,false,400,0,8,nya,0.999,Bantu
xlmr,false,false,false,400,0,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,400,0,10,xho,0.999,Bantu
xlmr,false,false,false,400,0,11,sna,0.999,Bantu
xlmr,false,false,false,400,0,12,zul,0.9989,Bantu
xlmr,false,false,false,400,0,13,pcm,0.9989,English Creole
xlmr,false,false,false,400,0,14,ewe,0.9989,Kwa
xlmr,false,false,false,400,0,15,hau,0.9989,Chadic
xlmr,false,false,false,400,0,16,mos,0.9988,Gur
xlmr,false,false,false,400,0,17,bam,0.9987,Mande
xlmr,false,false,false,400,0,18,fon,0.9987,Kwa
xlmr,false,false,false,400,0,19,bbj,0.9987,Bantu
xlmr,false,false,false,400,0,20,yor,0.9987,Volta-Niger
xlmr,false,false,false,500,3,1,lug,0.9996,Bantu
xlmr,false,false,false,500,3,2,kin,0.9994,Bantu
xlmr,false,false,false,500,3,3,luo,0.9994,Nilotic
xlmr,false,false,false,500,3,4,twi,0.9993,Kwa
xlmr,false,false,false,500,3,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,500,3,6,swa,0.9991,Bantu
xlmr,false,false,false,500,3,7,wol,0.999,Atlantic-Congo
xlmr,false,false,false,500,3,8,nya,0.999,Bantu
xlmr,false,false,false,500,3,9,tsn,0.999,Bantu
xlmr,false,false,false,500,3,10,sna,0.999,Bantu
xlmr,false,false,false,500,3,11,xho,0.9989,Bantu
xlmr,false,false,false,500,3,12,ewe,0.9989,Kwa
xlmr,false,false,false,500,3,13,zul,0.9989,Bantu
xlmr,false,false,false,500,3,14,pcm,0.9989,English Creole
xlmr,false,false,false,500,3,15,hau,0.9989,Chadic
xlmr,false,false,false,500,3,16,mos,0.9988,Gur
xlmr,false,false,false,500,3,17,fon,0.9988,Kwa
xlmr,false,false,false,500,3,18,bam,0.9987,Mande
xlmr,false,false,false,500,3,19,yor,0.9987,Volta-Niger
xlmr,false,false,false,500,3,20,bbj,0.9987,Bantu
xlmr,false,false,false,500,0,1,lug,0.9996,Bantu
xlmr,false,false,false,500,0,2,kin,0.9994,Bantu
xlmr,false,false,false,500,0,3,luo,0.9994,Nilotic
xlmr,false,false,false,500,0,4,twi,0.9993,Kwa
xlmr,false,false,false,500,0,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,500,0,6,swa,0.9991,Bantu
xlmr,false,false,false,500,0,7,wol,0.999,Atlantic-Congo
xlmr,false,false,false,500,0,8,nya,0.999,Bantu
xlmr,false,false,false,500,0,9,tsn,0.999,Bantu
xlmr,false,false,false,500,0,10,sna,0.999,Bantu
xlmr,false,false,false,500,0,11,xho,0.9989,Bantu
xlmr,false,false,false,500,0,12,ewe,0.9989,Kwa
xlmr,false,false,false,500,0,13,zul,0.9989,Bantu
xlmr,false,false,false,500,0,14,pcm,0.9989,English Creole
xlmr,false,false,false,500,0,15,hau,0.9989,Chadic
xlmr,false,false,false,500,0,16,mos,0.9988,Gur
xlmr,false,false,false,500,0,17,fon,0.9988,Kwa
xlmr,false,false,false,500,0,18,bam,0.9987,Mande
xlmr,false,false,false,500,0,19,yor,0.9987,Volta-Niger
xlmr,false,false,false,500,0,20,bbj,0.9987,Bantu
xlmr,false,false,false,400,1,1,lug,0.9996,Bantu
xlmr,false,false,false,400,1,2,kin,0.9994,Bantu
xlmr,false,false,false,400,1,3,luo,0.9994,Nilotic
xlmr,false,false,false,400,1,4,twi,0.9993,Kwa
xlmr,false,false,false,400,1,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,400,1,6,tsn,0.9992,Bantu
xlmr,false,false,false,400,1,7,swa,0.9991,Bantu
xlmr,false,false,false,400,1,8,nya,0.999,Bantu
xlmr,false,false,false,400,1,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,400,1,10,xho,0.999,Bantu
xlmr,false,false,false,400,1,11,sna,0.999,Bantu
xlmr,false,false,false,400,1,12,zul,0.9989,Bantu
xlmr,false,false,false,400,1,13,pcm,0.9989,English Creole
xlmr,false,false,false,400,1,14,ewe,0.9989,Kwa
xlmr,false,false,false,400,1,15,hau,0.9989,Chadic
xlmr,false,false,false,400,1,16,mos,0.9988,Gur
xlmr,false,false,false,400,1,17,bam,0.9987,Mande
xlmr,false,false,false,400,1,18,fon,0.9987,Kwa
xlmr,false,false,false,400,1,19,bbj,0.9987,Bantu
xlmr,false,false,false,400,1,20,yor,0.9987,Volta-Niger
xlmr,false,false,false,300,2,1,lug,0.9995,Bantu
xlmr,false,false,false,300,2,2,kin,0.9994,Bantu
xlmr,false,false,false,300,2,3,luo,0.9994,Nilotic
xlmr,false,false,false,300,2,4,twi,0.9994,Kwa
xlmr,false,false,false,300,2,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,300,2,6,tsn,0.9993,Bantu
xlmr,false,false,false,300,2,7,swa,0.9991,Bantu
xlmr,false,false,false,300,2,8,nya,0.999,Bantu
xlmr,false,false,false,300,2,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,300,2,10,pcm,0.9989,English Creole
xlmr,false,false,false,300,2,11,zul,0.9989,Bantu
xlmr,false,false,false,300,2,12,sna,0.9989,Bantu
xlmr,false,false,false,300,2,13,xho,0.9989,Bantu
xlmr,false,false,false,300,2,14,ewe,0.9988,Kwa
xlmr,false,false,false,300,2,15,hau,0.9988,Chadic
xlmr,false,false,false,300,2,16,bam,0.9987,Mande
xlmr,false,false,false,300,2,17,bbj,0.9987,Bantu
xlmr,false,false,false,300,2,18,yor,0.9987,Volta-Niger
xlmr,false,false,false,300,2,19,mos,0.9986,Gur
xlmr,false,false,false,300,2,20,fon,0.9986,Kwa
xlmr,false,false,false,200,3,1,lug,0.9995,Bantu
xlmr,false,false,false,200,3,2,kin,0.9994,Bantu
xlmr,false,false,false,200,3,3,luo,0.9994,Nilotic
xlmr,false,false,false,200,3,4,ibo,0.9993,Volta-Niger
xlmr,false,false,false,200,3,5,twi,0.9993,Kwa
xlmr,false,false,false,200,3,6,tsn,0.9993,Bantu
xlmr,false,false,false,200,3,7,swa,0.9992,Bantu
xlmr,false,false,false,200,3,8,nya,0.999,Bantu
xlmr,false,false,false,200,3,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,200,3,10,zul,0.9989,Bantu
xlmr,false,false,false,200,3,11,pcm,0.9989,English Creole
xlmr,false,false,false,200,3,12,ewe,0.9989,Kwa
xlmr,false,false,false,200,3,13,sna,0.9989,Bantu
xlmr,false,false,false,200,3,14,xho,0.9988,Bantu
xlmr,false,false,false,200,3,15,bam,0.9988,Mande
xlmr,false,false,false,200,3,16,hau,0.9987,Chadic
xlmr,false,false,false,200,3,17,mos,0.9987,Gur
xlmr,false,false,false,200,3,18,bbj,0.9987,Bantu
xlmr,false,false,false,200,3,19,yor,0.9986,Volta-Niger
xlmr,false,false,false,200,3,20,fon,0.9986,Kwa
xlmr,false,false,false,300,3,1,lug,0.9995,Bantu
xlmr,false,false,false,300,3,2,kin,0.9994,Bantu
xlmr,false,false,false,300,3,3,luo,0.9994,Nilotic
xlmr,false,false,false,300,3,4,twi,0.9994,Kwa
xlmr,false,false,false,300,3,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,300,3,6,tsn,0.9993,Bantu
xlmr,false,false,false,300,3,7,swa,0.9991,Bantu
xlmr,false,false,false,300,3,8,nya,0.999,Bantu
xlmr,false,false,false,300,3,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,300,3,10,pcm,0.9989,English Creole
xlmr,false,false,false,300,3,11,zul,0.9989,Bantu
xlmr,false,false,false,300,3,12,sna,0.9989,Bantu
xlmr,false,false,false,300,3,13,xho,0.9989,Bantu
xlmr,false,false,false,300,3,14,ewe,0.9988,Kwa
xlmr,false,false,false,300,3,15,hau,0.9988,Chadic
xlmr,false,false,false,300,3,16,bam,0.9987,Mande
xlmr,false,false,false,300,3,17,bbj,0.9987,Bantu
xlmr,false,false,false,300,3,18,yor,0.9987,Volta-Niger
xlmr,false,false,false,300,3,19,mos,0.9986,Gur
xlmr,false,false,false,300,3,20,fon,0.9986,Kwa
xlmr,false,false,false,500,1,1,lug,0.9996,Bantu
xlmr,false,false,false,500,1,2,kin,0.9994,Bantu
xlmr,false,false,false,500,1,3,luo,0.9994,Nilotic
xlmr,false,false,false,500,1,4,twi,0.9993,Kwa
xlmr,false,false,false,500,1,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,500,1,6,swa,0.9991,Bantu
xlmr,false,false,false,500,1,7,wol,0.999,Atlantic-Congo
xlmr,false,false,false,500,1,8,nya,0.999,Bantu
xlmr,false,false,false,500,1,9,tsn,0.999,Bantu
xlmr,false,false,false,500,1,10,sna,0.999,Bantu
xlmr,false,false,false,500,1,11,xho,0.9989,Bantu
xlmr,false,false,false,500,1,12,ewe,0.9989,Kwa
xlmr,false,false,false,500,1,13,zul,0.9989,Bantu
xlmr,false,false,false,500,1,14,pcm,0.9989,English Creole
xlmr,false,false,false,500,1,15,hau,0.9989,Chadic
xlmr,false,false,false,500,1,16,mos,0.9988,Gur
xlmr,false,false,false,500,1,17,fon,0.9988,Kwa
xlmr,false,false,false,500,1,18,bam,0.9987,Mande
xlmr,false,false,false,500,1,19,yor,0.9987,Volta-Niger
xlmr,false,false,false,500,1,20,bbj,0.9987,Bantu
xlmr,false,false,false,400,2,1,lug,0.9996,Bantu
xlmr,false,false,false,400,2,2,kin,0.9994,Bantu
xlmr,false,false,false,400,2,3,luo,0.9994,Nilotic
xlmr,false,false,false,400,2,4,twi,0.9993,Kwa
xlmr,false,false,false,400,2,5,ibo,0.9993,Volta-Niger
xlmr,false,false,false,400,2,6,tsn,0.9992,Bantu
xlmr,false,false,false,400,2,7,swa,0.9991,Bantu
xlmr,false,false,false,400,2,8,nya,0.999,Bantu
xlmr,false,false,false,400,2,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,400,2,10,xho,0.999,Bantu
xlmr,false,false,false,400,2,11,sna,0.999,Bantu
xlmr,false,false,false,400,2,12,zul,0.9989,Bantu
xlmr,false,false,false,400,2,13,pcm,0.9989,English Creole
xlmr,false,false,false,400,2,14,ewe,0.9989,Kwa
xlmr,false,false,false,400,2,15,hau,0.9989,Chadic
xlmr,false,false,false,400,2,16,mos,0.9988,Gur
xlmr,false,false,false,400,2,17,bam,0.9987,Mande
xlmr,false,false,false,400,2,18,fon,0.9987,Kwa
xlmr,false,false,false,400,2,19,bbj,0.9987,Bantu
xlmr,false,false,false,400,2,20,yor,0.9987,Volta-Niger
xlmr,false,false,false,200,2,1,lug,0.9995,Bantu
xlmr,false,false,false,200,2,2,kin,0.9994,Bantu
xlmr,false,false,false,200,2,3,luo,0.9994,Nilotic
xlmr,false,false,false,200,2,4,ibo,0.9993,Volta-Niger
xlmr,false,false,false,200,2,5,twi,0.9993,Kwa
xlmr,false,false,false,200,2,6,tsn,0.9993,Bantu
xlmr,false,false,false,200,2,7,swa,0.9992,Bantu
xlmr,false,false,false,200,2,8,nya,0.999,Bantu
xlmr,false,false,false,200,2,9,wol,0.999,Atlantic-Congo
xlmr,false,false,false,200,2,10,zul,0.9989,Bantu
xlmr,false,false,false,200,2,11,pcm,0.9989,English Creole
xlmr,false,false,false,200,2,12,ewe,0.9989,Kwa
xlmr,false,false,false,200,2,13,sna,0.9989,Bantu
xlmr,false,false,false,200,2,14,xho,0.9988,Bantu
xlmr,false,false,false,200,2,15,bam,0.9988,Mande
xlmr,false,false,false,200,2,16,hau,0.9987,Chadic
xlmr,false,false,false,200,2,17,mos,0.9987,Gur
xlmr,false,false,false,200,2,18,bbj,0.9987,Bantu
xlmr,false,false,false,200,2,19,yor,0.9986,Volta-Niger
xlmr,false,false,false,200,2,20,fon,0.9986,Kwa
xlmr,false,true,false,300,1,1,kin,0.9993,Bantu
xlmr,false,true,false,300,1,2,lug,0.9992,Bantu
xlmr,false,true,false,300,1,3,nya,0.9991,Bantu
xlmr,false,true,false,300,1,4,sna,0.9991,Bantu
xlmr,false,true,false,300,1,5,luo,0.999,Nilotic
xlmr,false,true,false,300,1,6,wol,0.999,Atlantic-Congo
xlmr,false,true,false,300,1,7,tsn,0.9989,Bantu
xlmr,false,true,false,300,1,8,ibo,0.9989,Volta-Niger
xlmr,false,true,false,300,1,9,twi,0.9988,Kwa
xlmr,false,true,false,300,1,10,xho,0.9987,Bantu
xlmr,false,true,false,300,1,11,zul,0.9987,Bantu
xlmr,false,true,false,300,1,12,ewe,0.9986,Kwa
xlmr,false,true,false,300,1,13,pcm,0.9985,English Creole
xlmr,false,true,false,300,1,14,swa,0.9985,Bantu
xlmr,false,true,false,300,1,15,bam,0.9984,Mande
xlmr,false,true,false,300,1,16,mos,0.9984,Gur
xlmr,false,true,false,300,1,17,hau,0.9982,Chadic
xlmr,false,true,false,300,1,18,yor,0.9982,Volta-Niger
xlmr,false,true,false,300,1,19,bbj,0.9979,Bantu
xlmr,false,true,false,300,1,20,fon,0.9978,Kwa
xlmr,false,true,false,300,0,1,lug,0.9995,Bantu
xlmr,false,true,false,300,0,2,kin,0.9994,Bantu
xlmr,false,true,false,300,0,3,luo,0.9994,Nilotic
xlmr,false,true,false,300,0,4,twi,0.9994,Kwa
xlmr,false,true,false,300,0,5,ibo,0.9993,Volta-Niger
xlmr,false,true,false,300,0,6,tsn,0.9993,Bantu
xlmr,false,true,false,300,0,7,swa,0.9991,Bantu
xlmr,false,true,false,300,0,8,nya,0.999,Bantu
xlmr,false,true,false,300,0,9,wol,0.999,Atlantic-Congo
xlmr,false,true,false,300,0,10,pcm,0.9989,English Creole
xlmr,false,true,false,300,0,11,zul,0.9989,Bantu
xlmr,false,true,false,300,0,12,sna,0.9989,Bantu
xlmr,false,true,false,300,0,13,xho,0.9989,Bantu
xlmr,false,true,false,300,0,14,ewe,0.9988,Kwa
xlmr,false,true,false,300,0,15,hau,0.9988,Chadic
xlmr,false,true,false,300,0,16,bam,0.9987,Mande
xlmr,false,true,false,300,0,17,bbj,0.9987,Bantu
xlmr,false,true,false,300,0,18,yor,0.9987,Volta-Niger
xlmr,false,true,false,300,0,19,mos,0.9986,Gur
xlmr,false,true,false,300,0,20,fon,0.9986,Kwa
xlmr,false,true,false,200,1,1,lug,0.9991,Bantu
xlmr,false,true,false,200,1,2,kin,0.9991,Bantu
xlmr,false,true,false,200,1,3,sna,0.999,Bantu
xlmr,false,true,false,200,1,4,nya,0.999,Bantu
xlmr,false,true,false,200,1,5,luo,0.999,Nilotic
xlmr,false,true,false,200,1,6,wol,0.9989,Atlantic-Congo
xlmr,false,true,false,200,1,7,tsn,0.9988,Bantu
xlmr,false,true,false,200,1,8,ibo,0.9988,Volta-Niger
xlmr,false,true,false,200,1,9,twi,0.9987,Kwa
xlmr,false,true,false,200,1,10,ewe,0.9986,Kwa
xlmr,false,true,false,200,1,11,xho,0.9986,Bantu
xlmr,false,true,false,200,1,12,zul,0.9985,Bantu
xlmr,false,true,false,200,1,13,pcm,0.9984,English Creole
xlmr,false,true,false,200,1,14,mos,0.9984,Gur
xlmr,false,true,false,200,1,15,swa,0.9984,Bantu
xlmr,false,true,false,200,1,16,bam,0.9983,Mande
xlmr,false,true,false,200,1,17,yor,0.9981,Volta-Niger
xlmr,false,true,false,200,1,18,hau,0.998,Chadic
xlmr,false,true,false,200,1,19,bbj,0.9978,Bantu
xlmr,false,true,false,200,1,20,fon,0.9978,Kwa
xlmr,false,true,false,500,2,1,lug,0.9996,Bantu
xlmr,false,true,false,500,2,2,kin,0.9995,Bantu
xlmr,false,true,false,500,2,3,nya,0.9994,Bantu
xlmr,false,true,false,500,2,4,luo,0.9994,Nilotic
xlmr,false,true,false,500,2,5,sna,0.9994,Bantu
xlmr,false,true,false,500,2,6,tsn,0.9993,Bantu
xlmr,false,true,false,500,2,7,wol,0.9992,Atlantic-Congo
xlmr,false,true,false,500,2,8,zul,0.999,Bantu
xlmr,false,true,false,500,2,9,xho,0.9988,Bantu
xlmr,false,true,false,500,2,10,ibo,0.9988,Volta-Niger
xlmr,false,true,false,500,2,11,bam,0.9987,Mande
xlmr,false,true,false,500,2,12,twi,0.9987,Kwa
xlmr,false,true,false,500,2,13,ewe,0.9987,Kwa
xlmr,false,true,false,500,2,14,mos,0.9986,Gur
xlmr,false,true,false,500,2,15,pcm,0.9986,English Creole
xlmr,false,true,false,500,2,16,hau,0.9983,Chadic
xlmr,false,true,false,500,2,17,swa,0.9982,Bantu
xlmr,false,true,false,500,2,18,yor,0.9981,Volta-Niger
xlmr,false,true,false,500,2,19,bbj,0.9975,Bantu
xlmr,false,true,false,500,2,20,fon,0.9975,Kwa
xlmr,false,true,false,400,3,1,lug,0.9996,Bantu
xlmr,false,true,false,400,3,2,kin,0.9994,Bantu
xlmr,false,true,false,400,3,3,nya,0.9994,Bantu
xlmr,false,true,false,400,3,4,luo,0.9993,Nilotic
xlmr,false,true,false,400,3,5,sna,0.9993,Bantu
xlmr,false,true,false,400,3,6,tsn,0.9992,Bantu
xlmr,false,true,false,400,3,7,wol,0.999,Atlantic-Congo
xlmr,false,true,false,400,3,8,zul,0.9989,Bantu
xlmr,false,true,false,400,3,9,ibo,0.9987,Volta-Niger
xlmr,false,true,false,400,3,10,ewe,0.9985,Kwa
xlmr,false,true,false,400,3,11,bam,0.9985,Mande
xlmr,false,true,false,400,3,12,twi,0.9984,Kwa
xlmr,false,true,false,400,3,13,pcm,0.9984,English Creole
xlmr,false,true,false,400,3,14,xho,0.9983,Bantu
xlmr,false,true,false,400,3,15,mos,0.9983,Gur
xlmr,false,true,false,400,3,16,hau,0.998,Chadic
xlmr,false,true,false,400,3,17,yor,0.9978,Volta-Niger
xlmr,false,true,false,400,3,18,swa,0.9976,Bantu
xlmr,false,true,false,400,3,19,bbj,0.9972,Bantu
xlmr,false,true,false,400,3,20,fon,0.997,Kwa
xlmr,false,true,false,200,0,1,lug,0.9995,Bantu
xlmr,false,true,false,200,0,2,kin,0.9994,Bantu
xlmr,false,true,false,200,0,3,luo,0.9994,Nilotic
xlmr,false,true,false,200,0,4,ibo,0.9993,Volta-Niger
xlmr,false,true,false,200,0,5,twi,0.9993,Kwa
xlmr,false,true,false,200,0,6,tsn,0.9993,Bantu
xlmr,false,true,false,200,0,7,swa,0.9992,Bantu
xlmr,false,true,false,200,0,8,nya,0.999,Bantu
xlmr,false,true,false,200,0,9,wol,0.999,Atlantic-Congo
xlmr,false,true,false,200,0,10,zul,0.9989,Bantu
xlmr,false,true,false,200,0,11,pcm,0.9989,English Creole
xlmr,false,true,false,200,0,12,ewe,0.9989,Kwa
xlmr,false,true,false,200,0,13,sna,0.9989,Bantu
xlmr,false,true,false,200,0,14,xho,0.9988,Bantu
xlmr,false,true,false,200,0,15,bam,0.9988,Mande
xlmr,false,true,false,200,0,16,hau,0.9987,Chadic
xlmr,false,true,false,200,0,17,mos,0.9987,Gur
xlmr,false,true,false,200,0,18,bbj,0.9987,Bantu
xlmr,false,true,false,200,0,19,yor,0.9986,Volta-Niger
xlmr,false,true,false,200,0,20,fon,0.9986,Kwa
xlmr,false,true,false,400,0,1,lug,0.9996,Bantu
xlmr,false,true,false,400,0,2,kin,0.9994,Bantu
xlmr,false,true,false,400,0,3,luo,0.9994,Nilotic
xlmr,false,true,false,400,0,4,twi,0.9993,Kwa
xlmr,false,true,false,400,0,5,ibo,0.9993,Volta-Niger
xlmr,false,true,false,400,0,6,tsn,0.9992,Bantu
xlmr,false,true,false,400,0,7,swa,0.9991,Bantu
xlmr,false,true,false,400,0,8,nya,0.999,Bantu
